LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1742899294.257247,237190.000,36555,2,PR,1,100,163986
1742899294.297247,237230.000,36574,3,PR,1,100,164010
1742899294.337248,237270.000,36574,3,PR,1,100,164039
1742899294.377248,237310.000,36574,3,PR,1,100,164086
1742899294.417249,237350.000,36588,2,PR,1,100,164152
1742899294.457249,237390.000,36588,2,PR,1,100,164215
1742899294.497249,237430.000,36605,3,PR,1,100,164266
1742899294.537250,237470.000,36605,3,PR,1,100,164324
1742899294.577250,237510.000,36605,3,PR,1,100,164379
1742899294.617251,237550.000,36622,3,PR,1,100,164423
1742899294.657251,237590.000,36622,3,PR,1,100,164442
1742899294.697252,237630.000,36622,3,PR,1,100,164256
1742899294.737252,237670.000,36639,2,PR,1,100,163925
1742899294.777252,237710.000,36639,2,PR,1,100,163744
1742899294.817253,237750.000,36653,3,PR,1,100,163757
1742899294.857253,237790.000,36653,3,PR,1,100,163791
1742899294.897254,237830.000,36653,3,PR,1,100,163850
1742899294.937254,237870.000,36671,2,PR,1,100,163889
1742899294.977255,237910.000,36671,2,PR,1,100,163912
1742899295.017255,237950.000,36689,3,PR,1,100,163933
1742899295.057256,237990.000,36689,3,PR,1,100,163960
1742899295.097256,238030.000,36689,3,PR,1,100,164014
1742899295.137256,238070.000,36706,2,PR,1,100,164087
1742899295.177257,238110.000,36706,2,PR,1,100,164139
1742899295.217257,238150.000,36721,3,PR,1,100,164207
1742899295.257258,238190.000,36721,3,PR,1,100,164272
1742899295.297258,238230.000,36721,3,PR,1,100,164323
1742899295.337258,238270.000,36738,2,PR,1,100,164350
1742899295.377259,238310.000,36738,2,PR,1,100,164158
1742899295.417259,238350.000,36754,3,PR,1,100,163788
1742899295.457260,238390.000,36754,3,PR,1,100,163618
1742899295.497260,238430.000,36754,3,PR,1,100,163610
1742899295.537261,238470.000,36771,2,PR,1,100,163643
1742899295.577261,238510.000,36771,2,PR,1,100,163701
1742899295.617261,238550.000,36786,3,PR,1,100,163768
1742899295.657262,238590.000,36786,3,PR,1,100,163783
1742899295.697262,238630.000,36786,3,PR,1,100,163807
1742899295.737263,238670.000,36805,2,PR,1,100,163853
1742899295.777263,238710.000,36805,2,PR,1,100,163914
1742899295.817264,238750.000,36821,3,PR,1,100,163980
1742899295.857264,238790.000,36821,3,PR,1,100,164044
1742899295.897264,238830.000,36821,3,PR,1,100,164109
1742899295.937265,238870.000,36839,2,PR,1,100,164157
1742899295.977265,238910.000,36839,2,PR,1,100,164220
1742899296.017266,238950.000,36854,3,PR,1,100,164270
1742899296.057266,238990.000,36854,3,PR,1,100,164192
1742899296.097267,239030.000,36854,3,PR,1,100,163862
1742899296.137267,239070.000,36875,4,PR,1,100,163598
1742899296.177267,239110.000,36875,4,PR,1,100,163542
1742899296.217268,239150.000,36875,4,PR,1,100,163575
1742899296.257268,239190.000,36875,4,PR,1,100,163625
1742899296.297269,239230.000,36892,2,PR,1,100,163696
1742899296.337269,239270.000,36892,2,PR,1,100,163721
1742899296.377270,239310.000,36911,3,PR,1,100,163747
1742899296.417270,239350.000,36911,3,PR,1,100,163784
1742899296.457270,239390.000,36911,3,PR,1,100,163833
1742899296.497271,239430.000,36927,2,PR,1,100,163913
1742899296.537271,239470.000,36927,2,PR,1,100,163962
1742899296.577272,239510.000,36945,3,PR,1,100,164030
1742899296.617272,239550.000,36945,3,PR,1,100,164105
1742899296.657273,239590.000,36945,3,PR,1,100,164143
1742899296.697273,239630.000,36959,2,PR,1,100,164198
1742899296.737273,239670.000,36959,2,PR,1,100,164242
1742899296.777274,239710.000,36976,3,PR,1,100,164085
1742899296.817274,239750.000,36976,3,PR,1,100,163743
1742899296.857275,239790.000,36976,3,PR,1,100,163576
1742899296.897275,239830.000,36993,3,PR,1,100,163564
1742899296.937276,239870.000,36993,3,PR,1,100,163631
1742899296.977276,239910.000,36993,3,PR,1,100,163689
1742899297.017276,239950.000,37010,2,PR,1,100,163722
1742899297.057277,239990.000,37010,2,PR,1,100,163743
1742899297.097277,240030.000,37027,3,PR,1,100,163754
1742899297.137278,240070.000,37027,3,PR,1,100,163785
1742899297.177278,240110.000,37027,3,PR,1,100,163867
1742899297.217278,240150.000,37043,2,PR,1,100,163923
1742899297.257279,240190.000,37043,2,PR,1,100,163979
1742899297.297279,240230.000,37060,3,PR,1,100,164012
1742899297.337280,240270.000,37060,3,PR,1,100,164059
1742899297.377280,240310.000,37060,3,PR,1,100,164126
1742899297.417281,240350.000,37077,2,PR,1,100,164167
1742899297.457281,240390.000,37077,2,PR,1,100,164090
1742899297.497282,240430.000,37093,3,PR,1,100,163744
1742899297.537282,240470.000,37093,3,PR,1,100,163497
1742899297.577282,240510.000,37093,3,PR,1,100,163452
1742899297.617283,240550.000,37109,2,PR,1,100,163482
1742899297.657283,240590.000,37109,2,PR,1,100,163527
1742899297.697284,240630.000,37125,3,PR,1,100,163575
1742899297.737284,240670.000,37125,3,PR,1,100,163579
1742899297.777285,240710.000,37125,3,PR,1,100,163573
1742899297.817285,240750.000,37142,2,PR,1,100,163580
1742899297.857285,240790.000,37142,2,PR,1,100,163640
1742899297.897286,240830.000,37161,3,PR,1,100,163701
1742899297.937286,240870.000,37161,3,PR,1,100,163763
1742899297.977287,240910.000,37161,3,PR,1,100,163823
1742899298.017287,240950.000,37176,2,PR,1,100,163871
1742899298.057287,240990.000,37176,2,PR,1,100,163925
1742899298.097288,241030.000,37192,3,PR,1,100,163987
1742899298.137288,241070.000,37192,3,PR,1,100,163967
1742899298.177289,241110.000,37192,3,PR,1,100,163678
1742899298.212956,241145.667,37210,3,PR,1,100,163365
1742899298.248623,241181.333,37210,3,PR,1,100,163284
1742899298.284290,241217.000,37210,3,PR,1,100,163280
1742899298.330791,241263.500,37228,2,PR,1,100,163329
1742899298.377291,241310.000,37228,2,PR,1,100,163407
1742899298.412958,241345.667,37243,3,PR,1,100,163439
1742899298.448625,241381.333,37243,3,PR,1,100,163457
1742899298.484292,241417.000,37243,3,PR,1,100,163435
1742899298.524292,241457.000,37261,2,PR,1,100,163542
1742899298.564293,241497.000,37261,2,PR,1,100,163639
1742899298.604293,241537.000,37279,3,PR,1,100,163731
1742899298.644294,241577.000,37279,3,PR,1,100,163848
1742899298.684294,241617.000,37279,3,PR,1,100,163953
1742899298.724295,241657.000,37295,3,PR,1,100,164038
1742899298.764295,241697.000,37295,3,PR,1,100,164109
1742899298.804296,241737.000,37295,3,PR,1,100,164119
1742899298.843796,241776.500,37310,2,PR,1,100,163896
1742899298.883296,241816.000,37310,2,PR,1,100,163651
1742899298.923297,241856.000,37327,3,PR,1,100,163569
1742899298.963297,241896.000,37327,3,PR,1,100,163601
1742899299.003298,241936.000,37327,3,PR,1,100,163634
1742899299.043298,241976.000,37344,2,PR,1,100,163703
1742899299.083298,242016.000,37344,2,PR,1,100,163740
1742899299.123632,242056.333,37362,3,PR,1,100,163716
1742899299.163966,242096.667,37362,3,PR,1,100,163756
1742899299.204300,242137.000,37362,3,PR,1,100,163812
1742899299.243800,242176.500,37379,2,PR,1,100,163868
1742899299.283301,242216.000,37379,2,PR,1,100,163883
1742899299.323301,242256.000,37394,3,PR,1,100,163955
1742899299.363302,242296.000,37394,3,PR,1,100,164123
1742899299.403302,242336.000,37394,3,PR,1,100,164223
1742899299.443802,242376.500,37411,2,PR,1,100,164293
1742899299.484303,242417.000,37411,2,PR,1,100,164189
1742899299.523970,242456.667,37427,3,PR,1,100,163876
1742899299.563637,242496.333,37427,3,PR,1,100,163647
1742899299.603304,242536.000,37427,3,PR,1,100,163515
1742899299.643304,242576.000,37444,2,PR,1,100,163512
1742899299.683305,242616.000,37444,2,PR,1,100,163733
1742899299.723305,242656.000,37461,3,PR,1,100,163981
1742899299.763306,242696.000,37461,3,PR,1,100,164074
1742899299.803306,242736.000,37461,3,PR,1,100,164123
1742899299.843307,242776.000,37478,2,PR,1,100,164129
1742899299.883307,242816.000,37478,2,PR,1,100,164111
1742899299.923307,242856.000,37495,3,PR,1,100,164148
1742899299.963308,242896.000,37495,3,PR,1,100,164207
1742899300.003308,242936.000,37495,3,PR,1,100,164283
1742899300.043309,242976.000,37512,2,PR,1,100,164322
1742899300.083309,243016.000,37512,2,PR,1,100,164318
1742899300.123310,243056.000,37526,3,PR,1,100,164132
1742899300.163310,243096.000,37526,3,PR,1,100,163831
1742899300.203310,243136.000,37526,3,PR,1,100,163751
1742899300.243311,243176.000,37544,3,PR,1,100,163793
1742899300.283311,243216.000,37544,3,PR,1,100,163845
1742899300.323312,243256.000,37544,3,PR,1,100,163879
1742899300.363312,243296.000,37560,2,PR,1,100,163946
1742899300.403313,243336.000,37560,2,PR,1,100,164033
1742899300.443313,243376.000,37579,3,PR,1,100,164106
1742899300.483313,243416.000,37579,3,PR,1,100,164113
1742899300.523314,243456.000,37579,3,PR,1,100,164107
1742899300.563314,243496.000,37594,2,PR,1,100,164164
1742899300.603315,243536.000,37594,2,PR,1,100,164271
1742899300.643315,243576.000,37611,3,PR,1,100,164371
1742899300.683316,243616.000,37611,3,PR,1,100,164425
1742899300.723316,243656.000,37611,3,PR,1,100,164504
1742899300.763316,243696.000,37627,2,PR,1,100,164433
1742899300.803317,243736.000,37627,2,PR,1,100,164174
1742899300.843317,243776.000,37644,3,PR,1,100,163925
1742899300.883318,243816.000,37644,3,PR,1,100,163835
1742899300.923318,243856.000,37644,3,PR,1,100,163830
1742899300.963319,243896.000,37659,2,PR,1,100,163915
1742899301.003319,243936.000,37659,2,PR,1,100,164000
1742899301.043319,243976.000,37678,3,PR,1,100,164077
1742899301.083320,244016.000,37678,3,PR,1,100,164140
1742899301.123320,244056.000,37678,3,PR,1,100,164194
1742899301.163321,244096.000,37694,2,PR,1,100,164262
1742899301.203321,244136.000,37694,2,PR,1,100,164341
1742899301.243322,244176.000,37717,4,PR,1,100,164467
1742899301.283322,244216.000,37717,4,PR,1,100,164524
1742899301.323322,244256.000,37717,4,PR,1,100,164558
1742899301.363323,244296.000,37717,4,PR,1,100,164595
1742899301.403323,244336.000,37735,3,PR,1,100,164623
1742899301.443324,244376.000,37735,3,PR,1,100,164423
1742899301.483324,244416.000,37735,3,PR,1,100,164120
1742899301.523324,244456.000,37752,2,PR,1,100,163961
1742899301.563325,244496.000,37752,2,PR,1,100,163959
1742899301.603325,244536.000,37767,3,PR,1,100,163979
1742899301.643326,244576.000,37767,3,PR,1,100,164063
1742899301.683326,244616.000,37767,3,PR,1,100,164096
1742899301.723327,244656.000,37784,2,PR,1,100,164122
1742899301.763327,244696.000,37784,2,PR,1,100,164147
1742899301.803328,244736.000,37802,3,PR,1,100,164177
1742899301.843328,244776.000,37802,3,PR,1,100,164241
1742899301.883328,244816.000,37802,3,PR,1,100,164297
1742899301.923329,244856.000,37820,2,PR,1,100,164371
1742899301.963329,244896.000,37820,2,PR,1,100,164414
1742899302.003330,244936.000,37834,3,PR,1,100,164477
1742899302.043330,244976.000,37834,3,PR,1,100,164512
1742899302.083331,245016.000,37834,3,PR,1,100,164334
1742899302.123331,245056.000,37851,2,PR,1,100,164099
1742899302.163331,245096.000,37851,2,PR,1,100,164020
1742899302.203332,245136.000,37868,3,PR,1,100,164057
1742899302.243332,245176.000,37868,3,PR,1,100,164134
1742899302.283333,245216.000,37868,3,PR,1,100,164197
1742899302.323333,245256.000,37887,3,PR,1,100,164244
1742899302.363333,245296.000,37887,3,PR,1,100,164278
1742899302.403334,245336.000,37887,3,PR,1,100,164267
1742899302.443334,245376.000,37901,2,PR,1,100,164275
1742899302.483335,245416.000,37901,2,PR,1,100,164341
1742899302.523335,245456.000,37918,3,PR,1,100,164450
1742899302.563336,245496.000,37918,3,PR,1,100,164544
1742899302.603336,245536.000,37918,3,PR,1,100,164583
1742899302.643337,245576.000,37935,2,PR,1,100,164604
1742899302.683337,245616.000,37935,2,PR,1,100,164411
1742899302.723337,245656.000,37952,3,PR,1,100,164199
1742899302.763338,245696.000,37952,3,PR,1,100,164104
1742899302.803338,245736.000,37952,3,PR,1,100,164116
1742899302.843339,245776.000,37966,2,PR,1,100,164177
1742899302.883339,245816.000,37966,2,PR,1,100,164197
1742899302.923340,245856.000,37986,3,PR,1,100,164264
1742899302.963340,245896.000,37986,3,PR,1,100,164284
1742899303.003340,245936.000,37986,3,PR,1,100,164298
1742899303.043341,245976.000,38002,2,PR,1,100,164359
1742899303.083341,246016.000,38002,2,PR,1,100,164416
1742899303.123342,246056.000,38019,3,PR,1,100,164479
1742899303.163342,246096.000,38019,3,PR,1,100,164566
1742899303.203342,246136.000,38019,3,PR,1,100,164618
1742899303.243343,246176.000,38035,2,PR,1,100,164686
1742899303.283343,246216.000,38035,2,PR,1,100,164609
1742899303.323344,246256.000,38053,3,PR,1,100,164392
1742899303.363344,246296.000,38053,3,PR,1,100,164234
1742899303.403345,246336.000,38053,3,PR,1,100,164235
1742899303.443345,246376.000,38069,2,PR,1,100,164330
1742899303.483346,246416.000,38069,2,PR,1,100,164470
1742899303.523346,246456.000,38089,3,PR,1,100,164554
1742899303.563346,246496.000,38089,3,PR,1,100,164597
1742899303.603347,246536.000,38089,3,PR,1,100,164597
1742899303.643347,246576.000,38105,2,PR,1,100,164610
1742899303.683348,246616.000,38105,2,PR,1,100,164644
1742899303.723348,246656.000,38122,3,PR,1,100,164609
1742899303.763349,246696.000,38122,3,PR,1,100,164621
1742899303.803349,246736.000,38122,3,PR,1,100,164638
1742899303.843349,246776.000,38138,3,PR,1,100,164700
1742899303.883350,246816.000,38138,3,PR,1,100,164712
1742899303.923350,246856.000,38138,3,PR,1,100,164451
1742899303.963351,246896.000,38156,2,PR,1,100,164251
1742899304.003351,246936.000,38156,2,PR,1,100,164187
1742899304.043351,246976.000,38172,3,PR,1,100,164156
1742899304.083352,247016.000,38172,3,PR,1,100,164201
1742899304.123352,247056.000,38172,3,PR,1,100,164267
1742899304.163353,247096.000,38187,2,PR,1,100,164329
1742899304.203353,247136.000,38187,2,PR,1,100,164329
1742899304.243354,247176.000,38206,3,PR,1,100,164368
1742899304.283354,247216.000,38206,3,PR,1,100,164410
1742899304.323354,247256.000,38206,3,PR,1,100,164473
1742899304.363355,247296.000,38223,2,PR,1,100,164530
1742899304.403355,247336.000,38223,2,PR,1,100,164600
1742899304.443356,247376.000,38239,3,PR,1,100,164676
1742899304.483356,247416.000,38239,3,PR,1,100,164748
1742899304.523357,247456.000,38239,3,PR,1,100,164623
1742899304.563357,247496.000,38255,2,PR,1,100,164333
1742899304.603358,247536.000,38255,2,PR,1,100,164284
1742899304.643358,247576.000,38271,3,PR,1,100,164414
1742899304.683358,247616.000,38271,3,PR,1,100,164448
1742899304.723359,247656.000,38271,3,PR,1,100,164540
1742899304.763359,247696.000,38290,2,PR,1,100,164651
1742899304.803360,247736.000,38290,2,PR,1,100,164780
1742899304.843360,247776.000,38306,3,PR,1,100,164810
1742899304.883360,247816.000,38306,3,PR,1,100,164791
1742899304.923361,247856.000,38306,3,PR,1,100,164921
1742899304.963361,247896.000,38322,2,PR,1,100,164986
1742899305.003362,247936.000,38322,2,PR,1,100,164967
1742899305.043362,247976.000,38338,3,PR,1,100,165053
1742899305.083363,248016.000,38338,3,PR,1,100,165077
1742899305.123363,248056.000,38338,3,PR,1,100,164984
1742899305.163363,248096.000,38355,2,PR,1,100,164731
1742899305.203364,248136.000,38355,2,PR,1,100,164504
1742899305.243364,248176.000,38372,3,PR,1,100,164443
1742899305.283365,248216.000,38372,3,PR,1,100,164465
1742899305.323365,248256.000,38372,3,PR,1,100,164454
1742899305.363366,248296.000,38387,3,PR,1,100,164466
1742899305.403366,248336.000,38387,3,PR,1,100,164414
1742899305.443367,248376.000,38387,3,PR,1,100,164432
1742899305.483367,248416.000,38403,2,PR,1,100,164367
1742899305.523367,248456.000,38403,2,PR,1,100,164373
1742899305.563368,248496.000,38423,3,PR,1,100,164415
1742899305.603368,248536.000,38423,3,PR,1,100,164485
1742899305.643368,248576.000,38423,3,PR,1,100,164538
1742899305.683369,248616.000,38439,2,PR,1,100,164579
1742899305.723369,248656.000,38439,2,PR,1,100,164606
1742899305.763370,248696.000,38455,3,PR,1,100,164523
1742899305.803370,248736.000,38455,3,PR,1,100,164218
1742899305.843371,248776.000,38455,3,PR,1,100,163977
1742899305.883371,248816.000,38471,2,PR,1,100,163930
1742899305.923372,248856.000,38471,2,PR,1,100,163958
1742899305.963372,248896.000,38488,3,PR,1,100,164001
1742899306.003372,248936.000,38488,3,PR,1,100,164117
1742899306.043373,248976.000,38488,3,PR,1,100,164184
1742899306.083373,249016.000,38508,2,PR,1,100,164168
1742899306.123374,249056.000,38508,2,PR,1,100,164144
1742899306.163374,249096.000,38525,3,PR,1,100,164198
1742899306.203375,249136.000,38525,3,PR,1,100,164247
1742899306.243375,249176.000,38525,3,PR,1,100,164296
1742899306.283376,249216.000,38540,2,PR,1,100,164282
1742899306.323376,249256.000,38540,2,PR,1,100,164314
1742899306.363376,249296.000,38562,4,PR,1,100,164298
1742899306.403377,249336.000,38562,4,PR,1,100,164285
1742899306.443377,249376.000,38562,4,PR,1,100,164005
1742899306.483377,249416.000,38562,4,PR,1,100,163758
1742899306.523378,249456.000,38578,2,PR,1,100,163771
1742899306.563378,249496.000,38578,2,PR,1,100,163835
1742899306.603379,249536.000,38596,3,PR,1,100,163947
1742899306.643379,249576.000,38596,3,PR,1,100,164075
1742899306.683380,249616.000,38596,3,PR,1,100,164142
1742899306.723380,249656.000,38614,2,PR,1,100,164148
1742899306.763381,249696.000,38614,2,PR,1,100,164120
1742899306.803381,249736.000,38629,3,PR,1,100,164147
1742899306.843381,249776.000,38629,3,PR,1,100,164181
1742899306.883382,249816.000,38629,3,PR,1,100,164275
1742899306.923382,249856.000,38646,2,PR,1,100,164334
1742899306.963383,249896.000,38646,2,PR,1,100,164371
1742899307.003383,249936.000,38663,3,PR,1,100,164417
1742899307.043384,249976.000,38663,3,PR,1,100,164334
1742899307.083384,250016.000,38663,3,PR,1,100,164097
1742899307.123384,250056.000,38679,3,PR,1,100,163997
1742899307.163385,250096.000,38679,3,PR,1,100,164010
1742899307.203385,250136.000,38679,3,PR,1,100,164015
1742899307.243386,250176.000,38695,2,PR,1,100,164055
1742899307.283386,250216.000,38695,2,PR,1,100,164066
1742899307.323386,250256.000,38713,3,PR,1,100,164102
1742899307.363387,250296.000,38713,3,PR,1,100,164113
1742899307.403387,250336.000,38713,3,PR,1,100,164111
1742899307.443388,250376.000,38730,2,PR,1,100,164181
1742899307.483388,250416.000,38730,2,PR,1,100,164197
1742899307.523389,250456.000,38746,3,PR,1,100,164229
1742899307.563389,250496.000,38746,3,PR,1,100,164255
1742899307.603390,250536.000,38746,3,PR,1,100,164247
1742899307.643390,250576.000,38763,2,PR,1,100,164270
1742899307.683390,250616.000,38763,2,PR,1,100,164167
1742899307.723391,250656.000,38778,3,PR,1,100,163956
1742899307.763391,250696.000,38778,3,PR,1,100,163815
1742899307.803392,250736.000,38778,3,PR,1,100,163746
1742899307.843392,250776.000,38795,2,PR,1,100,163746
1742899307.883393,250816.000,38795,2,PR,1,100,163803
1742899307.923393,250856.000,38812,3,PR,1,100,163805
1742899307.963393,250896.000,38812,3,PR,1,100,163802
1742899308.003394,250936.000,38812,3,PR,1,100,163805
1742899308.043394,250976.000,38829,2,PR,1,100,163817
1742899308.083395,251016.000,38829,2,PR,1,100,163846
1742899308.123395,251056.000,38845,3,PR,1,100,163895
1742899308.163395,251096.000,38845,3,PR,1,100,163934
1742899308.203396,251136.000,38845,3,PR,1,100,163969
1742899308.243396,251176.000,38863,2,PR,1,100,164029
1742899308.283397,251216.000,38863,2,PR,1,100,164051
1742899308.323397,251256.000,38881,3,PR,1,100,163996
1742899308.363398,251296.000,38881,3,PR,1,100,163763
1742899308.403398,251336.000,38881,3,PR,1,100,163563
