LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1742899414.126528,357058.000,56166,3,PI,1,100,171117
1742899414.166528,357098.000,56181,2,PI,1,100,171290
1742899414.206528,357138.000,56181,2,PI,1,100,171438
1742899414.246529,357178.000,56198,3,PI,1,100,171276
1742899414.286529,357218.000,56198,3,PI,1,100,170459
1742899414.326530,357258.000,56198,3,PI,1,100,169858
1742899414.366530,357298.000,56214,2,PI,1,100,169675
1742899414.406531,357338.000,56214,2,PI,1,100,169678
1742899414.446531,357378.000,56231,3,PI,1,100,169743
1742899414.486531,357418.000,56231,3,PI,1,100,169886
1742899414.526532,357458.000,56231,3,PI,1,100,170017
1742899414.566532,357498.000,56248,2,PI,1,100,170078
1742899414.606533,357538.000,56248,2,PI,1,100,170185
1742899414.646533,357578.000,56265,3,PI,1,100,170308
1742899414.686534,357618.000,56265,3,PI,1,100,170473
1742899414.726534,357658.000,56265,3,PI,1,100,170642
1742899414.766534,357698.000,56281,2,PI,1,100,170819
1742899414.806535,357738.000,56281,2,PI,1,100,170976
1742899414.846535,357778.000,56299,3,PI,1,100,171129
1742899414.886536,357818.000,56299,3,PI,1,100,171273
1742899414.926536,357858.000,56299,3,PI,1,100,171432
1742899414.966537,357898.000,56315,3,PI,1,100,171429
1742899415.006537,357938.000,56315,3,PI,1,100,170774
1742899415.046537,357978.000,56315,3,PI,1,100,170199
1742899415.086538,358018.000,56330,2,PI,1,100,170041
1742899415.126538,358058.000,56330,2,PI,1,100,170081
1742899415.166539,358098.000,56346,3,PI,1,100,170209
1742899415.206539,358138.000,56346,3,PI,1,100,170351
1742899415.246540,358178.000,56346,3,PI,1,100,170458
1742899415.286540,358218.000,56364,2,PI,1,100,170504
1742899415.326540,358258.000,56364,2,PI,1,100,170573
1742899415.366541,358298.000,56382,3,PI,1,100,170702
1742899415.406541,358338.000,56382,3,PI,1,100,170864
1742899415.446542,358378.000,56382,3,PI,1,100,171010
1742899415.486542,358418.000,56397,2,PI,1,100,171164
1742899415.526543,358458.000,56397,2,PI,1,100,171318
1742899415.566543,358498.000,56414,3,PI,1,100,171454
1742899415.606543,358538.000,56414,3,PI,1,100,171604
1742899415.646544,358578.000,56414,3,PI,1,100,171718
1742899415.686544,358618.000,56431,2,PI,1,100,171343
1742899415.726545,358658.000,56431,2,PI,1,100,170633
1742899415.766545,358698.000,56447,3,PI,1,100,170307
1742899415.806545,358738.000,56447,3,PI,1,100,170260
1742899415.846546,358778.000,56447,3,PI,1,100,170302
1742899415.886546,358818.000,56463,2,PI,1,100,170407
1742899415.926547,358858.000,56463,2,PI,1,100,170560
1742899415.966547,358898.000,56481,3,PI,1,100,170632
1742899416.006548,358938.000,56481,3,PI,1,100,170702
1742899416.046548,358978.000,56481,3,PI,1,100,170794
1742899416.086549,359018.000,56498,2,PI,1,100,170919
1742899416.126549,359058.000,56498,2,PI,1,100,171083
1742899416.166549,359098.000,56514,3,PI,1,100,171248
1742899416.206550,359138.000,56514,3,PI,1,100,171392
1742899416.246550,359178.000,56514,3,PI,1,100,171547
1742899416.286551,359218.000,56531,3,PI,1,100,171685
1742899416.326551,359258.000,56531,3,PI,1,100,171829
1742899416.366552,359298.000,56531,3,PI,1,100,171849
1742899416.406552,359338.000,56546,2,PI,1,100,171259
1742899416.446552,359378.000,56546,2,PI,1,100,170605
1742899416.486553,359418.000,56563,3,PI,1,100,170387
1742899416.526553,359458.000,56563,3,PI,1,100,170376
1742899416.566554,359498.000,56563,3,PI,1,100,170420
1742899416.606554,359538.000,56580,2,PI,1,100,170554
1742899416.646554,359578.000,56580,2,PI,1,100,170686
1742899416.686555,359618.000,56599,3,PI,1,100,170782
1742899416.726555,359658.000,56599,3,PI,1,100,170850
1742899416.766556,359698.000,56599,3,PI,1,100,170959
1742899416.802223,359733.667,56613,3,PI,1,100,171127
1742899416.837890,359769.333,56613,3,PI,1,100,171280
1742899416.873557,359805.000,56613,3,PI,1,100,171452
1742899416.920058,359851.500,56631,2,PI,1,100,171616
1742899416.966558,359898.000,56631,2,PI,1,100,171736
1742899417.002225,359933.667,56647,3,PI,1,100,171881
1742899417.037892,359969.333,56647,3,PI,1,100,172033
1742899417.073559,360005.000,56647,3,PI,1,100,172106
1742899417.113559,360045.000,56664,2,PI,1,100,171697
1742899417.153560,360085.000,56664,2,PI,1,100,170986
1742899417.193560,360125.000,56679,3,PI,1,100,170675
1742899417.233561,360165.000,56679,3,PI,1,100,170642
1742899417.273561,360205.000,56679,3,PI,1,100,170689
1742899417.313562,360245.000,56696,3,PI,1,100,170835
1742899417.353562,360285.000,56696,3,PI,1,100,170978
1742899417.393563,360325.000,56696,3,PI,1,100,171072
1742899417.433230,360364.667,56714,3,PI,1,100,171154
1742899417.472897,360404.333,56714,3,PI,1,100,171269
1742899417.512564,360444.000,56714,3,PI,1,100,171385
1742899417.553064,360484.500,56732,2,PI,1,100,171564
1742899417.593565,360525.000,56732,2,PI,1,100,171733
1742899417.633232,360564.667,56748,3,PI,1,100,171882
1742899417.672899,360604.333,56748,3,PI,1,100,172033
1742899417.712566,360644.000,56748,3,PI,1,100,172159
1742899417.752566,360684.000,56763,2,PI,1,100,172305
1742899417.792567,360724.000,56763,2,PI,1,100,172407
1742899417.832901,360764.333,56779,3,PI,1,100,172442
1742899417.873234,360804.667,56779,3,PI,1,100,171870
1742899417.913568,360845.000,56779,3,PI,1,100,171288
1742899417.953068,360884.500,56797,2,PI,1,100,171132
1742899417.992569,360924.000,56797,2,PI,1,100,171207
1742899418.032569,360964.000,56813,3,PI,1,100,171321
1742899418.072570,361004.000,56813,3,PI,1,100,171475
1742899418.112570,361044.000,56813,3,PI,1,100,171584
1742899418.152570,361084.000,56830,3,PI,1,100,171634
1742899418.192571,361124.000,56830,3,PI,1,100,171681
1742899418.232571,361164.000,56830,3,PI,1,100,171807
1742899418.272572,361204.000,56847,2,PI,1,100,171951
1742899418.312572,361244.000,56847,2,PI,1,100,172113
1742899418.352573,361284.000,56866,3,PI,1,100,172239
1742899418.392573,361324.000,56866,3,PI,1,100,172369
1742899418.432574,361364.000,56866,3,PI,1,100,172493
1742899418.472574,361404.000,56882,2,PI,1,100,172624
1742899418.512574,361444.000,56882,2,PI,1,100,172739
1742899418.552575,361484.000,56900,3,PI,1,100,172627
1742899418.592575,361524.000,56900,3,PI,1,100,171963
1742899418.632576,361564.000,56900,3,PI,1,100,171490
1742899418.672576,361604.000,56914,2,PI,1,100,171402
1742899418.712577,361644.000,56914,2,PI,1,100,171483
1742899418.752577,361684.000,56931,3,PI,1,100,171584
1742899418.792578,361724.000,56931,3,PI,1,100,171746
1742899418.832578,361764.000,56931,3,PI,1,100,171846
1742899418.872578,361804.000,56956,5,PI,1,100,171855
1742899418.912579,361844.000,56956,5,PI,1,100,171945
1742899418.952579,361884.000,56956,5,PI,1,100,172059
1742899418.992579,361924.000,56956,5,PI,1,100,172190
1742899419.032580,361964.000,56956,5,PI,1,100,172348
1742899419.072580,362004.000,56972,2,PI,1,100,172495
1742899419.112581,362044.000,56972,2,PI,1,100,172608
1742899419.152581,362084.000,56989,3,PI,1,100,172753
1742899419.192582,362124.000,56989,3,PI,1,100,172870
1742899419.232582,362164.000,56989,3,PI,1,100,172951
1742899419.272583,362204.000,57006,2,PI,1,100,172579
1742899419.312583,362244.000,57006,2,PI,1,100,171826
1742899419.352583,362284.000,57023,3,PI,1,100,171450
1742899419.392584,362324.000,57023,3,PI,1,100,171421
1742899419.432584,362364.000,57023,3,PI,1,100,171504
1742899419.472585,362404.000,57037,2,PI,1,100,171618
1742899419.512585,362444.000,57037,2,PI,1,100,171768
1742899419.552586,362484.000,57057,3,PI,1,100,171842
1742899419.592586,362524.000,57057,3,PI,1,100,171877
1742899419.632586,362564.000,57057,3,PI,1,100,171971
1742899419.672587,362604.000,57073,2,PI,1,100,172057
1742899419.712587,362644.000,57073,2,PI,1,100,172228
1742899419.752921,362684.333,57090,3,PI,1,100,172388
1742899419.793255,362724.667,57090,3,PI,1,100,172524
1742899419.833589,362765.000,57090,3,PI,1,100,172667
1742899419.873256,362804.667,57105,3,PI,1,100,172757
1742899419.912923,362844.333,57105,3,PI,1,100,172877
1742899419.952590,362884.000,57105,3,PI,1,100,172987
1742899419.992590,362924.000,57122,2,PI,1,100,172723
1742899420.032591,362964.000,57122,2,PI,1,100,171939
1742899420.072591,363004.000,57138,3,PI,1,100,171433
1742899420.112592,363044.000,57138,3,PI,1,100,171371
1742899420.152592,363084.000,57138,3,PI,1,100,171446
1742899420.192592,363124.000,57155,2,PI,1,100,171551
1742899420.232593,363164.000,57155,2,PI,1,100,171729
1742899420.272593,363204.000,57170,3,PI,1,100,171794
1742899420.312594,363244.000,57170,3,PI,1,100,171842
1742899420.352594,363284.000,57170,3,PI,1,100,171921
1742899420.392595,363324.000,57189,2,PI,1,100,172051
1742899420.432595,363364.000,57189,2,PI,1,100,172182
1742899420.472595,363404.000,57205,3,PI,1,100,172328
1742899420.512596,363444.000,57205,3,PI,1,100,172510
1742899420.552596,363484.000,57205,3,PI,1,100,172635
1742899420.592597,363524.000,57223,2,PI,1,100,172792
1742899420.632597,363564.000,57223,2,PI,1,100,172904
1742899420.672597,363604.000,57237,3,PI,1,100,173042
1742899420.712598,363644.000,57237,3,PI,1,100,172861
1742899420.752598,363684.000,57237,3,PI,1,100,172051
1742899420.792599,363724.000,57254,2,PI,1,100,171473
1742899420.832599,363764.000,57254,2,PI,1,100,171355
1742899420.872600,363804.000,57271,3,PI,1,100,171426
1742899420.912600,363844.000,57271,3,PI,1,100,171573
1742899420.952600,363884.000,57271,3,PI,1,100,171735
1742899420.992601,363924.000,57288,2,PI,1,100,171827
1742899421.032601,363964.000,57288,2,PI,1,100,171863
1742899421.072602,364004.000,57305,3,PI,1,100,171960
1742899421.112602,364044.000,57305,3,PI,1,100,172049
1742899421.152603,364084.000,57305,3,PI,1,100,172211
1742899421.192603,364124.000,57321,2,PI,1,100,172384
1742899421.232604,364164.000,57321,2,PI,1,100,172571
1742899421.272604,364204.000,57338,3,PI,1,100,172724
1742899421.312604,364244.000,57338,3,PI,1,100,172875
1742899421.352605,364284.000,57338,3,PI,1,100,173006
1742899421.392605,364324.000,57355,3,PI,1,100,173142
1742899421.432606,364364.000,57355,3,PI,1,100,173080
1742899421.472606,364404.000,57355,3,PI,1,100,172340
1742899421.512606,364444.000,57371,2,PI,1,100,171758
1742899421.552607,364484.000,57371,2,PI,1,100,171657
1742899421.592607,364524.000,57387,3,PI,1,100,171804
1742899421.632608,364564.000,57387,3,PI,1,100,171967
1742899421.672608,364604.000,57387,3,PI,1,100,172141
1742899421.712609,364644.000,57403,2,PI,1,100,172202
1742899421.752609,364684.000,57403,2,PI,1,100,172218
1742899421.792609,364724.000,57422,3,PI,1,100,172261
1742899421.832610,364764.000,57422,3,PI,1,100,172359
1742899421.872610,364804.000,57422,3,PI,1,100,172501
1742899421.912611,364844.000,57439,2,PI,1,100,172655
1742899421.952611,364884.000,57439,2,PI,1,100,172822
1742899421.992612,364924.000,57454,3,PI,1,100,172976
1742899422.032612,364964.000,57454,3,PI,1,100,173129
1742899422.072613,365004.000,57454,3,PI,1,100,173251
1742899422.112613,365044.000,57470,2,PI,1,100,172989
1742899422.152613,365084.000,57470,2,PI,1,100,172170
1742899422.192614,365124.000,57488,3,PI,1,100,171614
1742899422.232614,365164.000,57488,3,PI,1,100,171536
1742899422.272615,365204.000,57488,3,PI,1,100,171630
1742899422.312615,365244.000,57504,2,PI,1,100,171797
1742899422.352615,365284.000,57504,2,PI,1,100,171941
1742899422.392616,365324.000,57519,3,PI,1,100,171983
1742899422.432616,365364.000,57519,3,PI,1,100,172021
1742899422.472617,365404.000,57519,3,PI,1,100,172052
1742899422.512617,365444.000,57537,3,PI,1,100,172187
1742899422.552618,365484.000,57537,3,PI,1,100,172339
1742899422.592618,365524.000,57537,3,PI,1,100,172511
1742899422.632618,365564.000,57555,2,PI,1,100,172646
1742899422.672619,365604.000,57555,2,PI,1,100,172813
1742899422.712619,365644.000,57571,3,PI,1,100,172975
1742899422.752620,365684.000,57571,3,PI,1,100,173040
1742899422.792620,365724.000,57571,3,PI,1,100,172394
1742899422.832621,365764.000,57586,2,PI,1,100,171544
1742899422.872621,365804.000,57586,2,PI,1,100,171166
1742899422.912621,365844.000,57603,3,PI,1,100,171176
1742899422.952622,365884.000,57603,3,PI,1,100,171279
1742899422.992622,365924.000,57603,3,PI,1,100,171430
1742899423.032623,365964.000,57620,2,PI,1,100,171566
1742899423.072623,366004.000,57620,2,PI,1,100,171621
1742899423.112624,366044.000,57638,3,PI,1,100,171664
1742899423.152624,366084.000,57638,3,PI,1,100,171736
1742899423.192625,366124.000,57638,3,PI,1,100,171880
1742899423.232625,366164.000,57655,2,PI,1,100,172040
1742899423.272625,366204.000,57655,2,PI,1,100,172199
1742899423.312626,366244.000,57672,3,PI,1,100,172359
1742899423.352626,366284.000,57672,3,PI,1,100,172510
1742899423.392627,366324.000,57672,3,PI,1,100,172670
1742899423.432627,366364.000,57689,2,PI,1,100,172751
1742899423.472627,366404.000,57689,2,PI,1,100,172115
1742899423.512628,366444.000,57706,3,PI,1,100,171182
1742899423.552628,366484.000,57706,3,PI,1,100,170745
1742899423.592629,366524.000,57706,3,PI,1,100,170722
1742899423.632629,366564.000,57723,2,PI,1,100,170831
1742899423.672630,366604.000,57723,2,PI,1,100,170964
1742899423.712630,366644.000,57737,3,PI,1,100,171127
1742899423.752630,366684.000,57737,3,PI,1,100,171173
1742899423.792631,366724.000,57737,3,PI,1,100,171222
1742899423.832631,366764.000,57756,2,PI,1,100,171293
1742899423.872632,366804.000,57756,2,PI,1,100,171451
1742899423.912632,366844.000,57773,3,PI,1,100,171605
1742899423.952633,366884.000,57773,3,PI,1,100,171763
1742899423.992633,366924.000,57773,3,PI,1,100,171934
1742899424.032634,366964.000,57795,4,PI,1,100,172100
1742899424.072634,367004.000,57795,4,PI,1,100,172268
1742899424.112634,367044.000,57795,4,PI,1,100,172390
1742899424.152635,367084.000,57795,4,PI,1,100,171945
1742899424.192635,367124.000,57814,2,PI,1,100,170998
1742899424.232635,367164.000,57814,2,PI,1,100,170411
1742899424.272636,367204.000,57831,3,PI,1,100,170325
1742899424.312636,367244.000,57831,3,PI,1,100,170392
1742899424.352637,367284.000,57831,3,PI,1,100,170578
1742899424.392637,367324.000,57846,2,PI,1,100,170745
1742899424.432638,367364.000,57846,2,PI,1,100,170792
1742899424.472638,367404.000,57865,3,PI,1,100,170836
1742899424.512639,367444.000,57865,3,PI,1,100,170935
1742899424.552639,367484.000,57865,3,PI,1,100,171073
1742899424.592639,367524.000,57882,2,PI,1,100,171244
1742899424.632640,367564.000,57882,2,PI,1,100,171430
1742899424.672640,367604.000,57898,3,PI,1,100,171584
1742899424.712641,367644.000,57898,3,PI,1,100,171746
1742899424.752641,367684.000,57898,3,PI,1,100,171894
1742899424.792642,367724.000,57913,3,PI,1,100,172012
1742899424.832642,367764.000,57913,3,PI,1,100,171740
1742899424.872643,367804.000,57913,3,PI,1,100,170818
1742899424.912643,367844.000,57931,2,PI,1,100,170179
1742899424.952643,367884.000,57931,2,PI,1,100,170062
1742899424.992644,367924.000,57947,3,PI,1,100,170130
1742899425.032644,367964.000,57947,3,PI,1,100,170302
1742899425.072644,368004.000,57947,3,PI,1,100,170449
1742899425.112645,368044.000,57964,2,PI,1,100,170498
1742899425.152645,368084.000,57964,2,PI,1,100,170498
1742899425.192646,368124.000,57981,3,PI,1,100,170581
1742899425.232646,368164.000,57981,3,PI,1,100,170709
1742899425.272647,368204.000,57981,3,PI,1,100,170859
1742899425.312647,368244.000,57998,2,PI,1,100,171041
1742899425.352648,368284.000,57998,2,PI,1,100,171201
1742899425.392648,368324.000,58014,3,PI,1,100,171380
1742899425.432648,368364.000,58014,3,PI,1,100,171547
1742899425.472649,368404.000,58014,3,PI,1,100,171615
1742899425.512649,368444.000,58031,2,PI,1,100,171035
1742899425.552650,368484.000,58031,2,PI,1,100,170063
1742899425.592650,368524.000,58046,3,PI,1,100,169606
1742899425.632651,368564.000,58046,3,PI,1,100,169512
1742899425.672651,368604.000,58046,3,PI,1,100,169569
1742899425.712651,368644.000,58063,2,PI,1,100,169760
1742899425.752652,368684.000,58063,2,PI,1,100,169900
1742899425.792652,368724.000,58079,3,PI,1,100,169966
1742899425.832653,368764.000,58079,3,PI,1,100,170005
1742899425.872653,368804.000,58079,3,PI,1,100,170114
1742899425.912653,368844.000,58099,2,PI,1,100,170259
1742899425.952654,368884.000,58099,2,PI,1,100,170449
1742899425.992654,368924.000,58113,3,PI,1,100,170638
1742899426.032655,368964.000,58113,3,PI,1,100,170801
1742899426.072655,369004.000,58113,3,PI,1,100,170974
1742899426.112656,369044.000,58130,3,PI,1,100,171124
1742899426.152656,369084.000,58130,3,PI,1,100,171252
1742899426.192657,369124.000,58130,3,PI,1,100,170723
1742899426.232657,369164.000,58147,2,PI,1,100,169667
1742899426.272657,369204.000,58147,2,PI,1,100,169060
1742899426.312658,369244.000,58164,3,PI,1,100,168878
1742899426.352658,369284.000,58164,3,PI,1,100,168870
1742899426.392659,369324.000,58164,3,PI,1,100,168972
1742899426.432659,369364.000,58178,2,PI,1,100,169138
1742899426.472660,369404.000,58178,2,PI,1,100,169266
1742899426.512660,369444.000,58197,3,PI,1,100,169371
1742899426.552660,369484.000,58197,3,PI,1,100,169527
1742899426.592661,369524.000,58197,3,PI,1,100,169724
1742899426.632661,369564.000,58214,2,PI,1,100,169947
1742899426.672662,369604.000,58214,2,PI,1,100,170177
1742899426.712662,369644.000,58231,3,PI,1,100,170413
1742899426.752662,369684.000,58231,3,PI,1,100,170611
1742899426.792663,369724.000,58231,3,PI,1,100,170805
1742899426.832663,369764.000,58246,2,PI,1,100,171003
1742899426.872664,369804.000,58246,2,PI,1,100,171158
1742899426.912664,369844.000,58263,3,PI,1,100,170741
1742899426.952665,369884.000,58263,3,PI,1,100,169609
1742899426.992665,369924.000,58263,3,PI,1,100,168899
1742899427.032665,369964.000,58279,2,PI,1,100,168684
1742899427.072666,370004.000,58279,2,PI,1,100,168695
1742899427.112666,370044.000,58296,3,PI,1,100,168812
1742899427.152667,370084.000,58296,3,PI,1,100,168976
1742899427.192667,370124.000,58296,3,PI,1,100,169082
1742899427.232668,370164.000,58313,2,PI,1,100,169102
1742899427.272668,370204.000,58313,2,PI,1,100,169162
1742899427.312669,370244.000,58330,3,PI,1,100,169276
1742899427.352669,370284.000,58330,3,PI,1,100,169436
1742899427.392669,370324.000,58330,3,PI,1,100,169610
1742899427.432670,370364.000,58346,3,PI,1,100,169779
1742899427.472670,370404.000,58346,3,PI,1,100,169908
1742899427.512671,370444.000,58346,3,PI,1,100,170025
1742899427.552671,370484.000,58364,2,PI,1,100,170159
1742899427.592671,370524.000,58364,2,PI,1,100,170276
1742899427.632339,370563.667,58380,3,PI,1,100,169956
1742899427.672006,370603.333,58380,3,PI,1,100,168879
1742899427.711673,370643.000,58380,3,PI,1,100,168130
1742899427.752173,370683.500,58395,2,PI,1,100,167924
1742899427.792674,370724.000,58395,2,PI,1,100,167976
1742899427.832674,370764.000,58411,3,PI,1,100,168076
1742899427.872674,370804.000,58411,3,PI,1,100,168228
1742899427.912675,370844.000,58411,3,PI,1,100,168302
1742899427.952675,370884.000,58429,2,PI,1,100,168323
1742899427.992676,370924.000,58429,2,PI,1,100,168439
1742899428.032343,370963.667,58447,3,PI,1,100,168637
1742899428.072010,371003.333,58447,3,PI,1,100,168870
1742899428.111677,371043.000,58447,3,PI,1,100,169142
1742899428.151677,371083.000,58463,3,PI,1,100,169450
1742899428.191678,371123.000,58463,3,PI,1,100,169734
