LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1742899294.034911,236967.667,36535,3,MZ,1,100,226
1742899294.070245,237003.000,36535,3,MZ,1,100,228
1742899294.110245,237043.000,36552,3,MZ,1,100,227
1742899294.150246,237083.000,36552,3,MZ,1,100,227
1742899294.190246,237123.000,36552,3,MZ,1,100,227
1742899294.230247,237163.000,36569,2,MZ,1,100,227
1742899294.270247,237203.000,36569,2,MZ,1,100,226
1742899294.310247,237243.000,36586,3,MZ,1,100,227
1742899294.350248,237283.000,36586,3,MZ,1,100,227
1742899294.390248,237323.000,36586,3,MZ,1,100,227
1742899294.430249,237363.000,36602,2,MZ,1,100,226
1742899294.470249,237403.000,36602,2,MZ,1,100,228
1742899294.510250,237443.000,36619,3,MZ,1,100,226
1742899294.550250,237483.000,36619,3,MZ,1,100,227
1742899294.590250,237523.000,36619,3,MZ,1,100,227
1742899294.630251,237563.000,36636,2,MZ,1,100,228
1742899294.670251,237603.000,36636,2,MZ,1,100,227
1742899294.710252,237643.000,36651,3,MZ,1,100,226
1742899294.750252,237683.000,36651,3,MZ,1,100,226
1742899294.790253,237723.000,36651,3,MZ,1,100,226
1742899294.830253,237763.000,36667,2,MZ,1,100,228
1742899294.870254,237803.000,36667,2,MZ,1,100,228
1742899294.910254,237843.000,36685,3,MZ,1,100,226
1742899294.950254,237883.000,36685,3,MZ,1,100,226
1742899294.990255,237923.000,36685,3,MZ,1,100,226
1742899295.025922,237958.667,36703,3,MZ,1,100,227
1742899295.061589,237994.333,36703,3,MZ,1,100,226
1742899295.097256,238030.000,36703,3,MZ,1,100,227
1742899295.137256,238070.000,36718,2,MZ,1,100,225
1742899295.177257,238110.000,36718,2,MZ,1,100,226
1742899295.217257,238150.000,36735,3,MZ,1,100,228
1742899295.257258,238190.000,36735,3,MZ,1,100,226
1742899295.297258,238230.000,36735,3,MZ,1,100,228
1742899295.337258,238270.000,36752,2,MZ,1,100,226
1742899295.377259,238310.000,36752,2,MZ,1,100,226
1742899295.417259,238350.000,36768,3,MZ,1,100,228
1742899295.457260,238390.000,36768,3,MZ,1,100,227
1742899295.497260,238430.000,36768,3,MZ,1,100,227
1742899295.537261,238470.000,36783,2,MZ,1,100,227
1742899295.577261,238510.000,36783,2,MZ,1,100,227
1742899295.617261,238550.000,36800,3,MZ,1,100,227
1742899295.657262,238590.000,36800,3,MZ,1,100,227
1742899295.697262,238630.000,36800,3,MZ,1,100,226
1742899295.737263,238670.000,36819,2,MZ,1,100,228
1742899295.777263,238710.000,36819,2,MZ,1,100,227
1742899295.817264,238750.000,36835,3,MZ,1,100,226
1742899295.857264,238790.000,36835,3,MZ,1,100,228
1742899295.897264,238830.000,36835,3,MZ,1,100,226
1742899295.937265,238870.000,36852,2,MZ,1,100,227
1742899295.977265,238910.000,36852,2,MZ,1,100,227
1742899296.017266,238950.000,36867,3,MZ,1,100,226
1742899296.057266,238990.000,36867,3,MZ,1,100,227
1742899296.097267,239030.000,36867,3,MZ,1,100,226
1742899296.133767,239066.500,36889,4,MZ,1,100,225
1742899296.170267,239103.000,36889,4,MZ,1,100,227
1742899296.206768,239139.500,36889,4,MZ,1,100,226
1742899296.243268,239176.000,36889,4,MZ,1,100,226
1742899296.283268,239216.000,36906,3,MZ,1,100,227
1742899296.323269,239256.000,36906,3,MZ,1,100,226
1742899296.363269,239296.000,36906,3,MZ,1,100,227
1742899296.403270,239336.000,36925,2,MZ,1,100,227
1742899296.443270,239376.000,36925,2,MZ,1,100,226
1742899296.483271,239416.000,36941,3,MZ,1,100,227
1742899296.523271,239456.000,36941,3,MZ,1,100,227
1742899296.563272,239496.000,36941,3,MZ,1,100,226
1742899296.603272,239536.000,36957,2,MZ,1,100,226
1742899296.643272,239576.000,36957,2,MZ,1,100,226
1742899296.683273,239616.000,36973,3,MZ,1,100,226
1742899296.723273,239656.000,36973,3,MZ,1,100,226
1742899296.763274,239696.000,36973,3,MZ,1,100,226
1742899296.803274,239736.000,36990,2,MZ,1,100,226
1742899296.843275,239776.000,36990,2,MZ,1,100,227
1742899296.883275,239816.000,37007,3,MZ,1,100,227
1742899296.923275,239856.000,37007,3,MZ,1,100,227
1742899296.963276,239896.000,37007,3,MZ,1,100,227
1742899297.003276,239936.000,37023,2,MZ,1,100,226
1742899297.043277,239976.000,37023,2,MZ,1,100,226
1742899297.083277,240016.000,37040,3,MZ,1,100,226
1742899297.123277,240056.000,37040,3,MZ,1,100,226
1742899297.163278,240096.000,37040,3,MZ,1,100,227
1742899297.203278,240136.000,37057,3,MZ,1,100,226
1742899297.243279,240176.000,37057,3,MZ,1,100,226
1742899297.283279,240216.000,37057,3,MZ,1,100,226
1742899297.316780,240249.500,37074,2,MZ,1,100,226
1742899297.350280,240283.000,37074,2,MZ,1,100,227
1742899297.390280,240323.000,37091,3,MZ,1,100,227
1742899297.430281,240363.000,37091,3,MZ,1,100,226
1742899297.470281,240403.000,37091,3,MZ,1,100,227
1742899297.510282,240443.000,37105,2,MZ,1,100,228
1742899297.550282,240483.000,37105,2,MZ,1,100,226
1742899297.590282,240523.000,37123,3,MZ,1,100,226
1742899297.630283,240563.000,37123,3,MZ,1,100,228
1742899297.670283,240603.000,37123,3,MZ,1,100,226
1742899297.710284,240643.000,37139,3,MZ,1,100,228
1742899297.750284,240683.000,37139,3,MZ,1,100,227
1742899297.790285,240723.000,37139,3,MZ,1,100,226
1742899297.830285,240763.000,37156,2,MZ,1,100,225
1742899297.870286,240803.000,37156,2,MZ,1,100,226
1742899297.910286,240843.000,37173,3,MZ,1,100,225
1742899297.950286,240883.000,37173,3,MZ,1,100,226
1742899297.990287,240923.000,37173,3,MZ,1,100,226
1742899298.030287,240963.000,37190,2,MZ,1,100,226
1742899298.070288,241003.000,37190,2,MZ,1,100,227
1742899298.110288,241043.000,37206,3,MZ,1,100,225
1742899298.150289,241083.000,37206,3,MZ,1,100,225
1742899298.190289,241123.000,37206,3,MZ,1,100,227
1742899298.230289,241163.000,37224,2,MZ,1,100,225
1742899298.270290,241203.000,37224,2,MZ,1,100,227
1742899298.310290,241243.000,37240,3,MZ,1,100,226
1742899298.350291,241283.000,37240,3,MZ,1,100,227
1742899298.390291,241323.000,37240,3,MZ,1,100,227
1742899298.425625,241358.333,37257,3,MZ,1,100,226
1742899298.460958,241393.667,37257,3,MZ,1,100,225
1742899298.496292,241429.000,37257,3,MZ,1,100,226
1742899298.536293,241469.000,37275,2,MZ,1,100,224
1742899298.576293,241509.000,37275,2,MZ,1,100,225
1742899298.616293,241549.000,37293,3,MZ,1,100,223
1742899298.656294,241589.000,37293,3,MZ,1,100,221
1742899298.696294,241629.000,37293,3,MZ,1,100,220
1742899298.736295,241669.000,37307,2,MZ,1,100,219
1742899298.776295,241709.000,37307,2,MZ,1,100,218
1742899298.816296,241749.000,37324,3,MZ,1,100,218
1742899298.856296,241789.000,37324,3,MZ,1,100,217
1742899298.896297,241829.000,37324,3,MZ,1,100,219
1742899298.936297,241869.000,37341,2,MZ,1,100,220
1742899298.976297,241909.000,37341,2,MZ,1,100,223
1742899299.016298,241949.000,37358,3,MZ,1,100,223
1742899299.056298,241989.000,37358,3,MZ,1,100,223
1742899299.096299,242029.000,37358,3,MZ,1,100,222
1742899299.136299,242069.000,37375,2,MZ,1,100,222
1742899299.176300,242109.000,37375,2,MZ,1,100,222
1742899299.216300,242149.000,37392,3,MZ,1,100,218
1742899299.256300,242189.000,37392,3,MZ,1,100,217
1742899299.296301,242229.000,37392,3,MZ,1,100,218
1742899299.336301,242269.000,37408,2,MZ,1,100,220
1742899299.376302,242309.000,37408,2,MZ,1,100,222
1742899299.416302,242349.000,37425,3,MZ,1,100,224
1742899299.456302,242389.000,37425,3,MZ,1,100,224
1742899299.496303,242429.000,37425,3,MZ,1,100,225
1742899299.531970,242464.667,37440,3,MZ,1,100,222
1742899299.567637,242500.333,37440,3,MZ,1,100,221
1742899299.603304,242536.000,37440,3,MZ,1,100,218
1742899299.643304,242576.000,37457,2,MZ,1,100,213
1742899299.683305,242616.000,37457,2,MZ,1,100,211
1742899299.723305,242656.000,37475,3,MZ,1,100,213
1742899299.763306,242696.000,37475,3,MZ,1,100,219
1742899299.803306,242736.000,37475,3,MZ,1,100,222
1742899299.843307,242776.000,37492,2,MZ,1,100,225
1742899299.883307,242816.000,37492,2,MZ,1,100,224
1742899299.923307,242856.000,37509,3,MZ,1,100,225
1742899299.963308,242896.000,37509,3,MZ,1,100,222
1742899300.003308,242936.000,37509,3,MZ,1,100,222
1742899300.043309,242976.000,37524,2,MZ,1,100,223
1742899300.083309,243016.000,37524,2,MZ,1,100,223
1742899300.123310,243056.000,37540,3,MZ,1,100,224
1742899300.163310,243096.000,37540,3,MZ,1,100,226
1742899300.203310,243136.000,37540,3,MZ,1,100,225
1742899300.243311,243176.000,37558,3,MZ,1,100,225
1742899300.283311,243216.000,37558,3,MZ,1,100,224
1742899300.323312,243256.000,37558,3,MZ,1,100,225
1742899300.363312,243296.000,37574,2,MZ,1,100,224
1742899300.403313,243336.000,37574,2,MZ,1,100,223
1742899300.443313,243376.000,37591,3,MZ,1,100,223
1742899300.483313,243416.000,37591,3,MZ,1,100,224
1742899300.523314,243456.000,37591,3,MZ,1,100,222
1742899300.563314,243496.000,37608,2,MZ,1,100,223
1742899300.603315,243536.000,37608,2,MZ,1,100,225
1742899300.638649,243571.333,37625,3,MZ,1,100,226
1742899300.673982,243606.667,37625,3,MZ,1,100,223
1742899300.709316,243642.000,37625,3,MZ,1,100,220
1742899300.749316,243682.000,37641,3,MZ,1,100,216
1742899300.789317,243722.000,37641,3,MZ,1,100,215
1742899300.829317,243762.000,37641,3,MZ,1,100,215
1742899300.869318,243802.000,37656,2,MZ,1,100,215
1742899300.909318,243842.000,37656,2,MZ,1,100,216
1742899300.949318,243882.000,37673,3,MZ,1,100,214
1742899300.989319,243922.000,37673,3,MZ,1,100,213
1742899301.029319,243962.000,37673,3,MZ,1,100,213
1742899301.069320,244002.000,37692,2,MZ,1,100,212
1742899301.109320,244042.000,37692,2,MZ,1,100,212
1742899301.149321,244082.000,37708,3,MZ,1,100,213
1742899301.189321,244122.000,37708,3,MZ,1,100,214
1742899301.229321,244162.000,37708,3,MZ,1,100,215
1742899301.269322,244202.000,37731,4,MZ,1,100,213
1742899301.309322,244242.000,37731,4,MZ,1,100,211
1742899301.349323,244282.000,37731,4,MZ,1,100,212
1742899301.389323,244322.000,37731,4,MZ,1,100,212
1742899301.429323,244362.000,37749,2,MZ,1,100,212
1742899301.469324,244402.000,37749,2,MZ,1,100,211
1742899301.509324,244442.000,37764,3,MZ,1,100,212
1742899301.549325,244482.000,37764,3,MZ,1,100,214
1742899301.589325,244522.000,37764,3,MZ,1,100,216
1742899301.629326,244562.000,37781,2,MZ,1,100,215
1742899301.669326,244602.000,37781,2,MZ,1,100,214
1742899301.709327,244642.000,37798,3,MZ,1,100,214
1742899301.749327,244682.000,37798,3,MZ,1,100,213
1742899301.789327,244722.000,37798,3,MZ,1,100,212
1742899301.824994,244757.667,37816,3,MZ,1,100,212
1742899301.860662,244793.333,37816,3,MZ,1,100,213
1742899301.896328,244829.000,37816,3,MZ,1,100,213
1742899301.936329,244869.000,37832,2,MZ,1,100,213
1742899301.976329,244909.000,37832,2,MZ,1,100,213
1742899302.016330,244949.000,37848,3,MZ,1,100,212
1742899302.056330,244989.000,37848,3,MZ,1,100,213
1742899302.096331,245029.000,37848,3,MZ,1,100,211
1742899302.136331,245069.000,37865,2,MZ,1,100,212
1742899302.176332,245109.000,37865,2,MZ,1,100,212
1742899302.216332,245149.000,37882,3,MZ,1,100,212
1742899302.256332,245189.000,37882,3,MZ,1,100,211
1742899302.296333,245229.000,37882,3,MZ,1,100,209
1742899302.336333,245269.000,37899,2,MZ,1,100,207
1742899302.376334,245309.000,37899,2,MZ,1,100,204
1742899302.416334,245349.000,37915,3,MZ,1,100,205
1742899302.456335,245389.000,37915,3,MZ,1,100,205
1742899302.496335,245429.000,37915,3,MZ,1,100,207
1742899302.536335,245469.000,37932,2,MZ,1,100,208
1742899302.576336,245509.000,37932,2,MZ,1,100,207
1742899302.616336,245549.000,37949,3,MZ,1,100,209
1742899302.656337,245589.000,37949,3,MZ,1,100,208
1742899302.696337,245629.000,37949,3,MZ,1,100,209
1742899302.736337,245669.000,37964,2,MZ,1,100,210
1742899302.776338,245709.000,37964,2,MZ,1,100,211
1742899302.812005,245744.667,37980,3,MZ,1,100,212
1742899302.847672,245780.333,37980,3,MZ,1,100,211
1742899302.883339,245816.000,37980,3,MZ,1,100,211
1742899302.923340,245856.000,38000,3,MZ,1,100,212
1742899302.963340,245896.000,38000,3,MZ,1,100,213
1742899303.003340,245936.000,38000,3,MZ,1,100,214
1742899303.043341,245976.000,38016,2,MZ,1,100,215
1742899303.083341,246016.000,38016,2,MZ,1,100,217
1742899303.123342,246056.000,38032,3,MZ,1,100,217
1742899303.163342,246096.000,38032,3,MZ,1,100,217
1742899303.203342,246136.000,38032,3,MZ,1,100,214
1742899303.243343,246176.000,38048,2,MZ,1,100,217
1742899303.283343,246216.000,38048,2,MZ,1,100,215
1742899303.323344,246256.000,38067,3,MZ,1,100,214
1742899303.363344,246296.000,38067,3,MZ,1,100,215
1742899303.403345,246336.000,38067,3,MZ,1,100,214
1742899303.443345,246376.000,38083,2,MZ,1,100,216
1742899303.483346,246416.000,38083,2,MZ,1,100,216
1742899303.523346,246456.000,38103,3,MZ,1,100,215
1742899303.563346,246496.000,38103,3,MZ,1,100,215
1742899303.603347,246536.000,38103,3,MZ,1,100,216
1742899303.643347,246576.000,38117,2,MZ,1,100,215
1742899303.683348,246616.000,38117,2,MZ,1,100,215
1742899303.723348,246656.000,38136,3,MZ,1,100,215
1742899303.763349,246696.000,38136,3,MZ,1,100,214
1742899303.803349,246736.000,38136,3,MZ,1,100,215
1742899303.843349,246776.000,38152,3,MZ,1,100,215
1742899303.883350,246816.000,38152,3,MZ,1,100,215
1742899303.923350,246856.000,38152,3,MZ,1,100,215
1742899303.963351,246896.000,38170,2,MZ,1,100,215
1742899304.003351,246936.000,38170,2,MZ,1,100,216
1742899304.038685,246971.333,38184,3,MZ,1,100,215
1742899304.074018,247006.667,38184,3,MZ,1,100,216
1742899304.109352,247042.000,38184,3,MZ,1,100,216
1742899304.149353,247082.000,38201,3,MZ,1,100,216
1742899304.189353,247122.000,38201,3,MZ,1,100,215
1742899304.229353,247162.000,38201,3,MZ,1,100,216
1742899304.269354,247202.000,38220,2,MZ,1,100,215
1742899304.309354,247242.000,38220,2,MZ,1,100,216
1742899304.349355,247282.000,38237,3,MZ,1,100,216
1742899304.389355,247322.000,38237,3,MZ,1,100,215
1742899304.429356,247362.000,38237,3,MZ,1,100,217
1742899304.469356,247402.000,38251,2,MZ,1,100,215
1742899304.509356,247442.000,38251,2,MZ,1,100,213
1742899304.549357,247482.000,38269,3,MZ,1,100,211
1742899304.589357,247522.000,38269,3,MZ,1,100,209
1742899304.629358,247562.000,38269,3,MZ,1,100,208
1742899304.669358,247602.000,38285,2,MZ,1,100,207
1742899304.709359,247642.000,38285,2,MZ,1,100,207
1742899304.749359,247682.000,38304,3,MZ,1,100,206
1742899304.789359,247722.000,38304,3,MZ,1,100,205
1742899304.829360,247762.000,38304,3,MZ,1,100,203
1742899304.869360,247802.000,38318,2,MZ,1,100,205
1742899304.909361,247842.000,38318,2,MZ,1,100,208
1742899304.949361,247882.000,38336,3,MZ,1,100,212
1742899304.989362,247922.000,38336,3,MZ,1,100,215
1742899305.029362,247962.000,38336,3,MZ,1,100,217
1742899305.069362,248002.000,38352,2,MZ,1,100,219
1742899305.109363,248042.000,38352,2,MZ,1,100,220
1742899305.145030,248077.667,38369,3,MZ,1,100,221
1742899305.180697,248113.333,38369,3,MZ,1,100,221
1742899305.216364,248149.000,38369,3,MZ,1,100,222
1742899305.256364,248189.000,38384,3,MZ,1,100,223
1742899305.296365,248229.000,38384,3,MZ,1,100,223
1742899305.336365,248269.000,38384,3,MZ,1,100,222
1742899305.376366,248309.000,38401,2,MZ,1,100,220
1742899305.416366,248349.000,38401,2,MZ,1,100,221
1742899305.456367,248389.000,38417,3,MZ,1,100,220
1742899305.496367,248429.000,38417,3,MZ,1,100,221
1742899305.536367,248469.000,38417,3,MZ,1,100,221
1742899305.576368,248509.000,38437,2,MZ,1,100,221
1742899305.616368,248549.000,38437,2,MZ,1,100,221
1742899305.656035,248588.667,38452,3,MZ,1,100,219
1742899305.695703,248628.333,38452,3,MZ,1,100,220
1742899305.735369,248668.000,38452,3,MZ,1,100,220
1742899305.775870,248708.500,38468,2,MZ,1,100,221
1742899305.816370,248749.000,38468,2,MZ,1,100,220
1742899305.856371,248789.000,38485,3,MZ,1,100,221
1742899305.896371,248829.000,38485,3,MZ,1,100,222
1742899305.936372,248869.000,38485,3,MZ,1,100,221
1742899305.976372,248909.000,38502,2,MZ,1,100,221
1742899306.016372,248949.000,38502,2,MZ,1,100,221
1742899306.056040,248988.667,38522,3,MZ,1,100,223
1742899306.095707,249028.333,38522,3,MZ,1,100,222
1742899306.135374,249068.000,38522,3,MZ,1,100,222
1742899306.171374,249104.000,38537,3,MZ,1,100,221
1742899306.207375,249140.000,38537,3,MZ,1,100,223
1742899306.243375,249176.000,38537,3,MZ,1,100,222
1742899306.283376,249216.000,38554,2,MZ,1,100,220
1742899306.323376,249256.000,38554,2,MZ,1,100,221
1742899306.363376,249296.000,38576,4,MZ,1,100,223
1742899306.403377,249336.000,38576,4,MZ,1,100,223
1742899306.443377,249376.000,38576,4,MZ,1,100,223
1742899306.483377,249416.000,38576,4,MZ,1,100,223
1742899306.523378,249456.000,38592,2,MZ,1,100,223
1742899306.563378,249496.000,38592,2,MZ,1,100,223
1742899306.603379,249536.000,38610,3,MZ,1,100,221
1742899306.643379,249576.000,38610,3,MZ,1,100,220
1742899306.683380,249616.000,38610,3,MZ,1,100,219
1742899306.723380,249656.000,38626,2,MZ,1,100,220
1742899306.763381,249696.000,38626,2,MZ,1,100,218
1742899306.803381,249736.000,38643,3,MZ,1,100,219
1742899306.843381,249776.000,38643,3,MZ,1,100,217
1742899306.883382,249816.000,38643,3,MZ,1,100,218
1742899306.923382,249856.000,38660,3,MZ,1,100,218
1742899306.963383,249896.000,38660,3,MZ,1,100,217
1742899307.003383,249936.000,38660,3,MZ,1,100,219
1742899307.043384,249976.000,38677,2,MZ,1,100,217
1742899307.083384,250016.000,38677,2,MZ,1,100,219
1742899307.123384,250056.000,38691,3,MZ,1,100,219
1742899307.163385,250096.000,38691,3,MZ,1,100,218
1742899307.203385,250136.000,38691,3,MZ,1,100,218
1742899307.243386,250176.000,38709,2,MZ,1,100,221
1742899307.283386,250216.000,38709,2,MZ,1,100,223
1742899307.323386,250256.000,38727,3,MZ,1,100,223
1742899307.363387,250296.000,38727,3,MZ,1,100,223
1742899307.403387,250336.000,38727,3,MZ,1,100,224
1742899307.438721,250371.333,38744,3,MZ,1,100,223
1742899307.474055,250406.667,38744,3,MZ,1,100,224
1742899307.509388,250442.000,38744,3,MZ,1,100,223
1742899307.549389,250482.000,38759,2,MZ,1,100,223
1742899307.589389,250522.000,38759,2,MZ,1,100,223
1742899307.629390,250562.000,38776,3,MZ,1,100,223
1742899307.669390,250602.000,38776,3,MZ,1,100,222
1742899307.709391,250642.000,38776,3,MZ,1,100,223
1742899307.749391,250682.000,38792,2,MZ,1,100,222
1742899307.789392,250722.000,38792,2,MZ,1,100,222
1742899307.829392,250762.000,38809,3,MZ,1,100,223
1742899307.869392,250802.000,38809,3,MZ,1,100,222
1742899307.909393,250842.000,38809,3,MZ,1,100,223
1742899307.949393,250882.000,38826,2,MZ,1,100,222
1742899307.989394,250922.000,38826,2,MZ,1,100,221
1742899308.029394,250962.000,38841,3,MZ,1,100,222
1742899308.069395,251002.000,38841,3,MZ,1,100,223
1742899308.109395,251042.000,38841,3,MZ,1,100,221
1742899308.149395,251082.000,38859,2,MZ,1,100,223
1742899308.189396,251122.000,38859,2,MZ,1,100,221
1742899308.229396,251162.000,38877,3,MZ,1,100,222
1742899308.269397,251202.000,38877,3,MZ,1,100,222
1742899308.309397,251242.000,38877,3,MZ,1,100,221
1742899308.349397,251282.000,38895,2,MZ,1,100,221
1742899308.389398,251322.000,38895,2,MZ,1,100,222
1742899308.429398,251362.000,38910,3,MZ,1,100,222
1742899308.469399,251402.000,38910,3,MZ,1,100,221
1742899308.509399,251442.000,38910,3,MZ,1,100,222
1742899308.544733,251477.333,38927,3,MZ,1,100,222
1742899308.580067,251512.667,38927,3,MZ,1,100,221
1742899308.615400,251548.000,38927,3,MZ,1,100,221
1742899308.655401,251588.000,38946,2,MZ,1,100,221
1742899308.695401,251628.000,38946,2,MZ,1,100,222
1742899308.735402,251668.000,38962,3,MZ,1,100,222
1742899308.775402,251708.000,38962,3,MZ,1,100,222
1742899308.815403,251748.000,38962,3,MZ,1,100,221
1742899308.855403,251788.000,38977,2,MZ,1,100,221
1742899308.895403,251828.000,38977,2,MZ,1,100,221
1742899308.935404,251868.000,38994,3,MZ,1,100,222
1742899308.975404,251908.000,38994,3,MZ,1,100,220
1742899309.015405,251948.000,38994,3,MZ,1,100,222
1742899309.055405,251988.000,39011,2,MZ,1,100,221
1742899309.095405,252028.000,39011,2,MZ,1,100,222
1742899309.135406,252068.000,39027,3,MZ,1,100,222
1742899309.175406,252108.000,39027,3,MZ,1,100,221
1742899309.215407,252148.000,39027,3,MZ,1,100,221
1742899309.255407,252188.000,39043,2,MZ,1,100,221
1742899309.295408,252228.000,39043,2,MZ,1,100,221
1742899309.335408,252268.000,39061,3,MZ,1,100,220
1742899309.375408,252308.000,39061,3,MZ,1,100,221
1742899309.415409,252348.000,39061,3,MZ,1,100,221
1742899309.455409,252388.000,39078,3,MZ,1,100,220
1742899309.495410,252428.000,39078,3,MZ,1,100,220
1742899309.535410,252468.000,39078,3,MZ,1,100,221
1742899309.568911,252501.500,39095,2,MZ,1,100,221
1742899309.602411,252535.000,39095,2,MZ,1,100,221
1742899309.642745,252575.333,39110,3,MZ,1,100,221
1742899309.683078,252615.667,39110,3,MZ,1,100,221
1742899309.723412,252656.000,39110,3,MZ,1,100,221
1742899309.763079,252695.667,39126,3,MZ,1,100,220
1742899309.802746,252735.333,39126,3,MZ,1,100,220
1742899309.842413,252775.000,39126,3,MZ,1,100,220
1742899309.882914,252815.500,39143,2,MZ,1,100,220
1742899309.923414,252856.000,39143,2,MZ,1,100,219
1742899309.963081,252895.667,39162,3,MZ,1,100,219
1742899310.002748,252935.333,39162,3,MZ,1,100,218
