LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1742899305.215364,248148.000,38357,2,EA,1,100,1.142728
1742899305.282365,248215.000,38374,1,EA,1,100,1.143478
1742899305.348866,248281.500,38389,2,EA,1,100,1.146683
1742899305.415366,248348.000,38389,2,EA,1,100,1.153338
1742899305.482367,248415.000,38405,1,EA,1,100,1.158525
1742899305.548867,248481.500,38425,2,EA,1,100,1.162591
1742899305.615368,248548.000,38425,2,EA,1,100,1.166490
1742899305.682369,248615.000,38441,1,EA,1,100,1.170024
1742899305.748870,248681.500,38457,2,EA,1,100,1.172785
1742899305.815370,248748.000,38457,2,EA,1,100,1.175163
1742899305.881871,248814.500,38473,2,EA,1,100,1.177152
1742899305.948372,248881.000,38473,2,EA,1,100,1.179747
1742899306.015373,248948.000,38490,1,EA,1,100,1.182958
1742899306.081873,249014.500,38510,2,EA,1,100,1.184166
1742899306.148374,249081.000,38510,2,EA,1,100,1.184974
1742899306.215375,249148.000,38527,1,EA,1,100,1.184974
1742899306.281875,249214.500,38542,2,EA,1,100,1.184367
1742899306.348376,249281.000,38542,2,EA,1,100,1.184570
1742899306.414877,249347.500,38564,2,EA,1,100,1.184166
1742899306.481378,249414.000,38564,2,EA,1,100,1.182153
1742899306.548378,249481.000,38580,1,EA,1,100,1.179747
1742899306.614879,249547.500,38598,2,EA,1,100,1.178948
1742899306.681380,249614.000,38598,2,EA,1,100,1.180347
1742899306.748380,249681.000,38616,1,EA,1,100,1.181953
1742899306.814881,249747.500,38631,2,EA,1,100,1.181751
1742899306.881382,249814.000,38631,2,EA,1,100,1.180549
1742899306.948383,249881.000,38648,1,EA,1,100,1.179747
1742899307.014883,249947.500,38665,2,EA,1,100,1.179948
1742899307.081384,250014.000,38665,2,EA,1,100,1.178347
1742899307.148385,250081.000,38681,1,EA,1,100,1.178149
1742899307.214885,250147.500,38697,2,EA,1,100,1.178149
1742899307.281386,250214.000,38697,2,EA,1,100,1.177152
1742899307.348387,250281.000,38715,1,EA,1,100,1.177551
1742899307.414887,250347.500,38732,2,EA,1,100,1.177350
1742899307.481388,250414.000,38732,2,EA,1,100,1.176355
1742899307.548389,250481.000,38748,1,EA,1,100,1.174766
1742899307.614890,250547.500,38765,2,EA,1,100,1.172785
1742899307.681390,250614.000,38765,2,EA,1,100,1.172192
1742899307.748391,250681.000,38780,1,EA,1,100,1.171600
1742899307.814892,250747.500,38797,2,EA,1,100,1.169236
1742899307.881392,250814.000,38797,2,EA,1,100,1.167862
1742899307.948393,250881.000,38814,2,EA,1,100,1.167079
1742899308.015394,250948.000,38814,2,EA,1,100,1.166296
1742899308.081395,251014.000,38831,1,EA,1,100,1.165709
1742899308.148395,251081.000,38847,2,EA,1,100,1.164928
1742899308.215396,251148.000,38847,2,EA,1,100,1.164734
1742899308.281397,251214.000,38865,1,EA,1,100,1.164149
1742899308.348397,251281.000,38883,2,EA,1,100,1.164149
1742899308.415398,251348.000,38883,2,EA,1,100,1.163176
1742899308.481399,251414.000,38900,1,EA,1,100,1.162786
1742899308.547899,251480.500,38915,2,EA,1,100,1.162591
1742899308.614400,251547.000,38915,2,EA,1,100,1.161815
1742899308.681401,251614.000,38934,1,EA,1,100,1.162204
1742899308.748402,251681.000,38950,2,EA,1,100,1.161427
1742899308.815403,251748.000,38950,2,EA,1,100,1.160846
1742899308.881403,251814.000,38967,1,EA,1,100,1.161234
1742899308.947904,251880.500,38982,2,EA,1,100,1.161039
1742899309.014405,251947.000,38982,2,EA,1,100,1.160265
1742899309.081405,252014.000,38999,1,EA,1,100,1.159491
1742899309.147906,252080.500,39015,2,EA,1,100,1.158333
1742899309.214407,252147.000,39015,2,EA,1,100,1.157753
1742899309.281407,252214.000,39033,1,EA,1,100,1.157753
1742899309.347908,252280.500,39049,2,EA,1,100,1.157561
1742899309.414409,252347.000,39049,2,EA,1,100,1.157369
1742899309.481410,252414.000,39066,1,EA,1,100,1.157176
1742899309.547910,252480.500,39083,2,EA,1,100,1.157369
1742899309.614411,252547.000,39083,2,EA,1,100,1.157369
1742899309.681412,252614.000,39100,1,EA,1,100,1.156790
1742899309.747912,252680.500,39114,2,EA,1,100,1.156022
1742899309.814413,252747.000,39114,2,EA,1,100,1.155829
1742899309.881414,252814.000,39131,1,EA,1,100,1.156022
1742899309.947915,252880.500,39150,2,EA,1,100,1.155829
1742899310.014415,252947.000,39150,2,EA,1,100,1.156214
1742899310.081416,253014.000,39167,1,EA,1,100,1.156022
1742899310.147917,253080.500,39182,2,EA,1,100,1.156214
1742899310.214417,253147.000,39182,2,EA,1,100,1.155638
1742899310.281418,253214.000,39199,1,EA,1,100,1.154488
1742899310.347919,253280.500,39215,2,EA,1,100,1.155063
1742899310.414420,253347.000,39215,2,EA,1,100,1.155254
1742899310.481420,253414.000,39232,2,EA,1,100,1.155254
1742899310.548421,253481.000,39232,2,EA,1,100,1.157947
1742899310.614422,253547.000,39251,1,EA,1,100,1.157561
1742899310.681422,253614.000,39266,2,EA,1,100,1.152383
1742899310.748423,253681.000,39266,2,EA,1,100,1.146117
1742899310.814424,253747.000,39282,1,EA,1,100,1.135081
1742899310.881424,253814.000,39300,2,EA,1,100,1.130469
1742899310.948425,253881.000,39300,2,EA,1,100,1.131573
1742899311.014426,253947.000,39316,1,EA,1,100,1.130103
1742899311.081427,254014.000,39331,2,EA,1,100,1.128270
1742899311.148427,254081.000,39331,2,EA,1,100,1.131022
1742899311.214428,254147.000,39349,1,EA,1,100,1.128452
1742899311.281429,254214.000,39367,2,EA,1,100,1.122806
1742899311.348429,254281.000,39367,2,EA,1,100,1.115422
1742899311.414430,254347.000,39383,1,EA,1,100,1.110082
1742899311.480931,254413.500,39401,2,EA,1,100,1.107255
1742899311.547432,254480.000,39401,2,EA,1,100,1.108666
1742899311.614432,254547.000,39418,2,EA,1,100,1.104092
1742899311.681433,254614.000,39418,2,EA,1,100,1.097470
1742899311.748434,254681.000,39435,1,EA,1,100,1.093331
1742899311.814934,254747.500,39453,2,EA,1,100,1.089051
1742899311.881435,254814.000,39453,2,EA,1,100,1.078747
1742899311.948436,254881.000,39471,1,EA,1,100,1.066181
1742899312.014937,254947.500,39486,2,EA,1,100,1.052626
1742899312.081437,255014.000,39486,2,EA,1,100,1.057749
1742899312.147438,255080.000,39502,1,EA,1,100,1.074913
1742899312.214439,255147.000,39519,2,EA,1,100,1.089733
1742899312.281440,255214.000,39519,2,EA,1,100,1.099552
1742899312.347940,255280.500,39536,2,EA,1,100,1.129368
1742899312.414441,255347.000,39536,2,EA,1,100,1.156022
1742899312.481442,255414.000,39552,1,EA,1,100,1.159298
1742899312.547942,255480.500,39568,2,EA,1,100,1.159298
1742899312.614443,255547.000,39568,2,EA,1,100,1.159298
1742899312.680944,255613.500,39588,2,EA,1,100,1.159491
1742899312.747444,255680.000,39588,2,EA,1,100,1.159491
1742899312.814445,255747.000,39605,2,EA,1,100,1.159104
1742899312.881446,255814.000,39605,2,EA,1,100,1.158525
1742899312.947447,255880.000,39622,1,EA,1,100,1.158333
1742899313.014447,255947.000,39639,2,EA,1,100,1.157561
1742899313.081448,256014.000,39639,2,EA,1,100,1.157561
1742899313.147449,256080.000,39657,1,EA,1,100,1.157176
1742899313.214449,256147.000,39674,2,EA,1,100,1.157369
1742899313.281450,256214.000,39674,2,EA,1,100,1.157561
1742899313.347451,256280.000,39691,1,EA,1,100,1.158139
1742899313.414452,256347.000,39708,2,EA,1,100,1.158333
1742899313.481452,256414.000,39708,2,EA,1,100,1.158139
1742899313.547453,256480.000,39724,1,EA,1,100,1.158333
1742899313.614454,256547.000,39741,2,EA,1,100,1.159683
1742899313.681454,256614.000,39741,2,EA,1,100,1.160846
1742899313.747955,256680.500,39758,2,EA,1,100,1.163563
1742899313.814456,256747.000,39758,2,EA,1,100,1.164734
1742899313.881457,256814.000,39777,1,EA,1,100,1.164343
1742899313.947957,256880.500,39794,2,EA,1,100,1.164343
1742899314.014458,256947.000,39794,2,EA,1,100,1.163563
1742899314.081459,257014.000,39811,1,EA,1,100,1.161427
1742899314.147959,257080.500,39825,2,EA,1,100,1.160846
1742899314.214460,257147.000,39825,2,EA,1,100,1.160458
1742899314.281461,257214.000,39843,1,EA,1,100,1.159104
1742899314.347962,257280.500,39859,2,EA,1,100,1.159104
1742899314.414462,257347.000,39859,2,EA,1,100,1.158525
1742899314.481463,257414.000,39878,1,EA,1,100,1.158717
1742899314.547964,257480.500,39893,2,EA,1,100,1.159491
1742899314.614465,257547.000,39893,2,EA,1,100,1.160458
1742899314.681465,257614.000,39910,1,EA,1,100,1.161620
1742899314.747966,257680.500,39926,2,EA,1,100,1.163759
1742899314.814466,257747.000,39926,2,EA,1,100,1.167667
1742899314.881467,257814.000,39943,1,EA,1,100,1.172588
1742899314.947968,257880.500,39958,2,EA,1,100,1.180148
1742899315.014469,257947.000,39958,2,EA,1,100,1.188212
1742899315.080969,258013.500,39977,2,EA,1,100,1.192899
1742899315.147470,258080.000,39977,2,EA,1,100,1.198243
1742899315.214471,258147.000,39993,1,EA,1,100,1.201554
1742899315.280972,258213.500,40011,2,EA,1,100,1.204468
1742899315.347472,258280.000,40011,2,EA,1,100,1.206347
1742899315.414473,258347.000,40029,1,EA,1,100,1.206557
1742899315.480974,258413.500,40044,2,EA,1,100,1.206557
1742899315.547474,258480.000,40044,2,EA,1,100,1.207394
1742899315.614475,258547.000,40061,1,EA,1,100,1.207813
1742899315.680976,258613.500,40078,2,EA,1,100,1.208863
1742899315.747477,258680.000,40078,2,EA,1,100,1.210546
1742899315.814477,258747.000,40096,1,EA,1,100,1.213503
1742899315.880978,258813.500,40112,2,EA,1,100,1.216687
1742899315.947479,258880.000,40112,2,EA,1,100,1.220959
1742899316.014479,258947.000,40128,1,EA,1,100,1.225908
1742899316.080980,259013.500,40145,2,EA,1,100,1.230461
1742899316.147481,259080.000,40145,2,EA,1,100,1.238569
1742899316.214482,259147.000,40161,1,EA,1,100,1.246114
1742899316.280982,259213.500,40178,2,EA,1,100,1.251045
1742899316.347483,259280.000,40178,2,EA,1,100,1.254881
1742899316.414484,259347.000,40193,1,EA,1,100,1.258742
1742899316.480984,259413.500,40212,2,EA,1,100,1.262627
1742899316.547485,259480.000,40212,2,EA,1,100,1.265844
1742899316.613986,259546.500,40237,2,EA,1,100,1.268152
1742899316.680486,259613.000,40237,2,EA,1,100,1.270931
1742899316.747487,259680.000,40253,2,EA,1,100,1.272328
1742899316.814488,259747.000,40253,2,EA,1,100,1.273959
1742899316.880489,259813.000,40270,1,EA,1,100,1.277703
1742899316.947489,259880.000,40285,2,EA,1,100,1.282650
1742899317.014490,259947.000,40285,2,EA,1,100,1.284308
1742899317.080991,260013.500,40304,2,EA,1,100,1.285258
1742899317.147491,260080.000,40304,2,EA,1,100,1.288115
1742899317.214492,260147.000,40320,1,EA,1,100,1.290743
1742899317.280993,260213.500,40338,2,EA,1,100,1.287161
1742899317.347494,260280.000,40338,2,EA,1,100,1.283362
1742899317.414494,260347.000,40354,1,EA,1,100,1.279348
1742899317.480995,260413.500,40369,2,EA,1,100,1.276297
1742899317.547496,260480.000,40369,2,EA,1,100,1.273725
1742899317.614496,260547.000,40386,1,EA,1,100,1.270469
1742899317.680997,260613.500,40405,2,EA,1,100,1.274892
1742899317.747498,260680.000,40405,2,EA,1,100,1.287875
1742899317.814499,260747.000,40421,1,EA,1,100,1.289069
1742899317.880999,260813.500,40439,2,EA,1,100,1.285971
1742899317.947500,260880.000,40439,2,EA,1,100,1.281941
1742899318.014501,260947.000,40455,1,EA,1,100,1.280526
1742899318.081002,261013.500,40472,2,EA,1,100,1.279819
1742899318.147502,261080.000,40472,2,EA,1,100,1.277233
1742899318.214503,261147.000,40488,1,EA,1,100,1.278643
1742899318.281003,261213.500,40508,2,EA,1,100,1.281468
1742899318.347504,261280.000,40508,2,EA,1,100,1.283834
1742899318.414505,261347.000,40524,1,EA,1,100,1.282650
1742899318.481006,261413.500,40541,2,EA,1,100,1.280998
1742899318.547506,261480.000,40541,2,EA,1,100,1.278877
1742899318.614507,261547.000,40558,1,EA,1,100,1.277936
1742899318.681008,261613.500,40574,2,EA,1,100,1.278407
1742899318.747509,261680.000,40574,2,EA,1,100,1.279112
1742899318.814509,261747.000,40589,1,EA,1,100,1.278407
1742899318.881010,261813.500,40607,2,EA,1,100,1.281468
1742899318.947511,261880.000,40607,2,EA,1,100,1.280998
1742899319.014011,261946.500,40625,2,EA,1,100,1.278643
1742899319.080512,262013.000,40625,2,EA,1,100,1.276297
1742899319.147513,262080.000,40642,1,EA,1,100,1.275593
1742899319.214014,262146.500,40657,2,EA,1,100,1.274892
1742899319.280514,262213.000,40657,2,EA,1,100,1.273258
1742899319.347515,262280.000,40674,1,EA,1,100,1.271165
1742899319.414016,262346.500,40690,2,EA,1,100,1.269310
1742899319.480516,262413.000,40690,2,EA,1,100,1.268846
1742899319.547517,262480.000,40709,1,EA,1,100,1.268383
1742899319.614018,262546.500,40725,2,EA,1,100,1.268152
1742899319.680519,262613.000,40725,2,EA,1,100,1.268846
1742899319.747519,262680.000,40741,1,EA,1,100,1.269540
1742899319.814020,262746.500,40757,2,EA,1,100,1.270004
1742899319.880521,262813.000,40757,2,EA,1,100,1.270469
1742899319.947521,262880.000,40775,1,EA,1,100,1.270931
1742899320.014022,262946.500,40790,2,EA,1,100,1.271165
1742899320.080523,263013.000,40790,2,EA,1,100,1.272094
1742899320.147023,263079.500,40806,2,EA,1,100,1.272794
1742899320.213524,263146.000,40806,2,EA,1,100,1.273026
1742899320.280525,263213.000,40825,1,EA,1,100,1.273026
1742899320.347026,263279.500,40842,2,EA,1,100,1.274424
1742899320.413526,263346.000,40842,2,EA,1,100,1.275360
1742899320.480527,263413.000,40858,1,EA,1,100,1.276061
1742899320.547028,263479.500,40874,2,EA,1,100,1.275360
1742899320.613528,263546.000,40874,2,EA,1,100,1.274892
1742899320.680529,263613.000,40890,1,EA,1,100,1.273725
1742899320.747030,263679.500,40907,2,EA,1,100,1.272328
1742899320.813531,263746.000,40907,2,EA,1,100,1.271862
1742899320.880531,263813.000,40923,1,EA,1,100,1.270469
1742899320.947032,263879.500,40941,2,EA,1,100,1.269771
1742899321.013533,263946.000,40941,2,EA,1,100,1.268613
1742899321.080534,264013.000,40957,1,EA,1,100,1.268152
1742899321.147034,264079.500,40974,2,EA,1,100,1.267690
1742899321.213535,264146.000,40974,2,EA,1,100,1.266997
1742899321.280536,264213.000,40991,1,EA,1,100,1.266074
1742899321.347036,264279.500,41006,2,EA,1,100,1.264923
1742899321.413537,264346.000,41006,2,EA,1,100,1.263774
1742899321.480038,264412.500,41022,2,EA,1,100,1.263086
1742899321.546539,264479.000,41022,2,EA,1,100,1.261940
1742899321.613539,264546.000,41040,1,EA,1,100,1.261254
1742899321.680207,264612.667,41064,3,EA,1,100,1.261940
1742899321.746874,264679.333,41064,3,EA,1,100,1.261254
1742899321.813541,264746.000,41064,3,EA,1,100,1.260566
1742899321.880542,264813.000,41080,1,EA,1,100,1.260111
1742899321.947043,264879.500,41098,2,EA,1,100,1.258971
1742899322.013543,264946.000,41098,2,EA,1,100,1.258742
1742899322.080544,265013.000,41114,1,EA,1,100,1.257832
1742899322.147045,265079.500,41129,2,EA,1,100,1.257149
1742899322.213546,265146.000,41129,2,EA,1,100,1.256922
1742899322.280546,265213.000,41146,1,EA,1,100,1.256696
1742899322.347047,265279.500,41165,2,EA,1,100,1.255788
1742899322.413548,265346.000,41165,2,EA,1,100,1.255562
1742899322.480548,265413.000,41181,1,EA,1,100,1.255562
1742899322.547049,265479.500,41198,2,EA,1,100,1.256014
1742899322.613550,265546.000,41198,2,EA,1,100,1.257604
1742899322.680551,265613.000,41213,1,EA,1,100,1.260566
1742899322.747051,265679.500,41230,2,EA,1,100,1.262855
1742899322.813552,265746.000,41230,2,EA,1,100,1.266304
1742899322.880053,265812.500,41247,2,EA,1,100,1.271862
1742899322.946553,265879.000,41247,2,EA,1,100,1.276764
1742899323.013554,265946.000,41266,1,EA,1,100,1.281941
1742899323.080055,266012.500,41280,2,EA,1,100,1.288115
1742899323.146556,266079.000,41280,2,EA,1,100,1.295069
1742899323.213556,266146.000,41297,1,EA,1,100,1.302589
1742899323.280057,266212.500,41316,2,EA,1,100,1.309455
1742899323.346558,266279.000,41316,2,EA,1,100,1.317141
1742899323.413558,266346.000,41333,1,EA,1,100,1.325171
1742899323.480059,266412.500,41347,2,EA,1,100,1.331260
1742899323.546560,266479.000,41347,2,EA,1,100,1.338688
1742899323.613560,266546.000,41365,1,EA,1,100,1.344381
1742899323.680061,266612.500,41383,2,EA,1,100,1.350123
1742899323.746562,266679.000,41383,2,EA,1,100,1.355914
1742899323.813563,266746.000,41400,2,EA,1,100,1.361221
1742899323.880563,266813.000,41400,2,EA,1,100,1.363890
1742899323.946564,266879.000,41419,1,EA,1,100,1.366570
1742899324.013565,266946.000,41434,2,EA,1,100,1.366837
1742899324.080565,267013.000,41434,2,EA,1,100,1.366837
1742899324.146566,267079.000,41450,1,EA,1,100,1.366570
1742899324.213567,267146.000,41468,2,EA,1,100,1.366570
1742899324.280568,267213.000,41468,2,EA,1,100,1.365496
1742899324.346568,267279.000,41486,1,EA,1,100,1.364692
1742899324.413569,267346.000,41501,2,EA,1,100,1.362286
1742899324.480570,267413.000,41501,2,EA,1,100,1.359623
1742899324.546571,267479.000,41517,1,EA,1,100,1.356441
1742899324.613571,267546.000,41535,2,EA,1,100,1.354065
1742899324.680572,267613.000,41535,2,EA,1,100,1.350909
1742899324.746573,267679.000,41551,1,EA,1,100,1.349074
1742899324.813573,267746.000,41567,2,EA,1,100,1.346725
1742899324.880574,267813.000,41567,2,EA,1,100,1.343861
1742899324.946575,267879.000,41583,1,EA,1,100,1.341012
1742899325.013576,267946.000,41602,2,EA,1,100,1.337660
1742899325.080576,268013.000,41602,2,EA,1,100,1.334835
1742899325.147077,268079.500,41618,2,EA,1,100,1.331767
1742899325.213578,268146.000,41618,2,EA,1,100,1.329987
1742899325.279578,268212.000,41636,1,EA,1,100,1.328209
1742899325.346579,268279.000,41650,2,EA,1,100,1.325929
1742899325.413580,268346.000,41650,2,EA,1,100,1.323910
1742899325.479580,268412.000,41667,1,EA,1,100,1.321898
1742899325.546581,268479.000,41684,2,EA,1,100,1.319640
1742899325.613582,268546.000,41684,2,EA,1,100,1.317392
1742899325.679583,268612.000,41701,1,EA,1,100,1.315895
1742899325.746583,268679.000,41717,2,EA,1,100,1.314901
1742899325.813584,268746.000,41717,2,EA,1,100,1.313907
1742899325.880085,268812.500,41735,2,EA,1,100,1.313907
1742899325.946585,268879.000,41735,2,EA,1,100,1.313907
1742899326.013586,268946.000,41751,1,EA,1,100,1.313907
1742899326.080087,269012.500,41768,2,EA,1,100,1.312667
1742899326.146588,269079.000,41768,2,EA,1,100,1.311183
1742899326.213588,269146.000,41784,1,EA,1,100,1.310194
1742899326.280089,269212.500,41800,2,EA,1,100,1.309700
1742899326.346590,269279.000,41800,2,EA,1,100,1.308961
1742899326.413590,269346.000,41818,1,EA,1,100,1.309207
1742899326.480091,269412.500,41835,2,EA,1,100,1.309455
1742899326.546592,269479.000,41835,2,EA,1,100,1.309455
1742899326.613593,269546.000,41852,1,EA,1,100,1.308961
1742899326.680093,269612.500,41867,2,EA,1,100,1.308961
1742899326.746594,269679.000,41867,2,EA,1,100,1.306994
1742899326.813095,269745.500,41886,2,EA,1,100,1.305277
1742899326.879596,269812.000,41886,2,EA,1,100,1.303321
1742899326.946596,269879.000,41904,2,EA,1,100,1.301613
1742899327.013597,269946.000,41904,2,EA,1,100,1.300154
1742899327.079597,270012.000,41922,1,EA,1,100,1.298696
1742899327.146598,270079.000,41939,2,EA,1,100,1.298696
1742899327.213599,270146.000,41939,2,EA,1,100,1.299182
1742899327.279600,270212.000,41956,1,EA,1,100,1.298940
1742899327.346601,270279.000,41972,2,EA,1,100,1.299423
1742899327.413601,270346.000,41972,2,EA,1,100,1.300154
1742899327.480102,270412.500,41987,2,EA,1,100,1.300396
1742899327.546602,270479.000,41987,2,EA,1,100,1.300396
1742899327.613603,270546.000,42005,1,EA,1,100,1.301370
1742899327.680104,270612.500,42023,2,EA,1,100,1.303321
1742899327.746605,270679.000,42023,2,EA,1,100,1.304787
1742899327.813606,270746.000,42040,1,EA,1,100,1.306503
1742899327.880106,270812.500,42055,2,EA,1,100,1.308468
1742899327.946607,270879.000,42055,2,EA,1,100,1.309455
1742899328.013608,270946.000,42072,1,EA,1,100,1.310194
1742899328.080108,271012.500,42088,2,EA,1,100,1.310194
1742899328.146609,271079.000,42088,2,EA,1,100,1.310194
1742899328.213110,271145.500,42108,4,EA,1,100,1.309700
1742899328.279610,271212.000,42108,4,EA,1,100,1.309948
1742899328.346111,271278.500,42108,4,EA,1,100,1.311429
1742899328.412612,271345.000,42108,4,EA,1,100,1.312171
1742899328.479279,271411.667,42127,3,EA,1,100,1.312420
1742899328.545947,271478.333,42127,3,EA,1,100,1.312914
1742899328.612614,271545.000,42127,3,EA,1,100,1.312667
1742899328.679615,271612.000,42144,1,EA,1,100,1.313410
1742899328.746115,271678.500,42160,2,EA,1,100,1.314404
1742899328.812616,271745.000,42160,2,EA,1,100,1.316393
1742899328.879617,271812.000,42177,1,EA,1,100,1.317392
1742899328.946118,271878.500,42195,2,EA,1,100,1.317640
